Session ID	案例总数	PMID	年份	案例详情
0339d755-d1a1-4a48-9b1a-946a4f144921	4	36682567	2023	[{"case_id":"case_001","case_type":"animal","metal_type":"manganese","metal_compound":"Mn","species":"Caenorhabditis elegans","exposure_route":["exposure to single and multiple metals"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Exposure to single and multiple metals for 8 days to evaluate the combined effect of metal mixtures on movement, behavior, neurons and metal concentration."},{"case_id":"case_002","case_type":"animal","metal_type":"lead","metal_compound":"Pb","species":"Caenorhabditis elegans","exposure_route":["exposure to single and multiple metals"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Exposure to single and multiple metals for 8 days to evaluate the combined effect of metal mixtures on movement, behavior, neurons and metal concentration."},{"case_id":"case_003","case_type":"animal","metal_type":"arsenic","metal_compound":"As","species":"Caenorhabditis elegans","exposure_route":["exposure to single and multiple metals"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Exposure to single and multiple metals for 8 days to evaluate the combined effect of metal mixtures on movement, behavior, neurons and metal concentration."},{"case_id":"case_004","case_type":"animal","metal_type":"zinc","metal_compound":"Zn","species":"Caenorhabditis elegans","exposure_route":["co-treatment with metal mixtures and Zn"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Co-treatment with metal mixtures and Zn to evaluate the effect of Zn homeostasis on metal toxicity."}]
033c1d4e-3c09-4f90-b2b7-b8cb876a0b5f	1			[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"lead","species":"人","exposure_route":["环境暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"验证铅筛查工具的准确性，比较传统方法。45名参与者使用该工具收集家中的3个尘土、3个土壤和2个油漆样本。研究者使用便携式X射线荧光光谱仪对油漆和土壤中的铅含量进行现场分析。参与者收集的土壤、油漆和尘土样本随后进行XRF离线分析。土壤和尘土样本的现场和离线测量之间存在很强的线性相关性，油漆样本的铅含量也获得了合理的相关性。该工具在检测土壤和尘土样本中危险水平的铅方面具有非常高的特异性（真阴性率）和敏感性（真阳性率）。油漆样本的一致性更适中，因为一些油漆碎片的正面或背面给出的读数不同，但现场XRF只从正面读取。总体而言，该工具的敏感性为87%。"}]
0348cecd-902a-4f98-95d5-ec3dd9d33231	1	31336221	2019	[{"case_id":"case_001","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"斑马鱼幼虫","exposure_route":["水体暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"研究了二氧化钛纳米颗粒(TiO2)对斑马鱼幼虫中铅(Pb)的生物富集、排泄和神经毒性影响。"}]
03676458-e2af-48d1-a40c-8ccb5762c47e	3			[{"case_id":"case_0001","case_type":"cell","metal_type":"cobalt","metal_compound":"未指定","species":"HT-22","exposure_route":["exposure"],"exposure_dose":{"value":48,"unit":"hours"},"is_fatal":false,"study_design":"评估钴、镍和铅的二元混合物及其单独对海马神经元细胞的神经毒性效应"},{"case_id":"case_0002","case_type":"cell","metal_type":"nickel","metal_compound":"未指定","species":"HT-22","exposure_route":["exposure"],"exposure_dose":{"value":48,"unit":"hours"},"is_fatal":false,"study_design":"评估钴、镍和铅的二元混合物及其单独对海马神经元细胞的神经毒性效应"},{"case_id":"case_0003","case_type":"cell","metal_type":"lead","metal_compound":"未指定","species":"HT-22","exposure_route":["exposure"],"exposure_dose":{"value":48,"unit":"hours"},"is_fatal":false,"study_design":"评估钴、镍和铅的二元混合物及其单独对海马神经元细胞的神经毒性效应"}]
036f56a9-1e4a-4bb9-8f94-3a60b8ad4405	1			[{"case_id":"case_1","case_type":"animal","metal_type":"汞","metal_compound":"methylmercury","species":"invertebrates","exposure_route":["environmental"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"采样了七个物种的无脊椎动物，来自Minas Basin, Bay of Fundy的五个沿海地点，测定了甲基汞(MeHg)、总汞(THg)、氮的稳定同位素(δ(15)N)和碳的稳定同位素(δ(13)C)的体浓度，以评估环境化学对汞产生和生物积累的影响。"}]
037f372b-d055-4f1b-a8ea-027a89922713	0			无案例
03a7183e-69d7-48ef-9f63-bb5bfbf1e532	4			[{"case_id":"case_1","case_type":"human","metal_type":"砷","metal_compound":"As","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"研究了巴西Fundão大坝溃坝事件影响区域居民尿液中砷、镉、汞、镍和铅的浓度与氧化应激和致癌生物标志物8OHdG之间的关联"},{"case_id":"case_2","case_type":"human","metal_type":"镉","metal_compound":"Cd","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"研究了巴西Fundão大坝溃坝事件影响区域居民尿液中砷、镉、汞、镍和铅的浓度与氧化应激和致癌生物标志物8OHdG之间的关联"},{"case_id":"case_3","case_type":"human","metal_type":"汞","metal_compound":"Hg","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"研究了巴西Fundão大坝溃坝事件影响区域居民尿液中砷、镉、汞、镍和铅的浓度与氧化应激和致癌生物标志物8OHdG之间的关联"},{"case_id":"case_4","case_type":"human","metal_type":"铅","metal_compound":"Pb","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"研究了巴西Fundão大坝溃坝事件影响区域居民尿液中砷、镉、汞、镍和铅的浓度与氧化应激和致癌生物标志物8OHdG之间的关联"}]
03a93a7d-0bf9-4076-a2d7-a19e205989e9	1	35300571	2022	[{"case_id":"case_001","case_type":"cell","metal_type":"铅","metal_compound":"Pb","species":"SH-SY5Y cells","exposure_route":["暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":true,"study_design":"研究了PINK1/Parkin依赖途径在Pb和β-淀粉样肽诱导的毒性中的作用，特别是在诱导的神经退行性疾病中。"}]
03ffbafd-a7d9-4f6c-b129-ce9f0a504e44	0	34717950	2022	无案例
04142b96-e16b-4d1a-b5a4-37c72ccaab40	3	34655963	2021	[{"case_id":"case_1","case_type":"animal","metal_type":"Arsenic","metal_compound":"无特定化合物","species":"鱼类","exposure_route":["水和沉积物"],"exposure_dose":{"value":"高于国际指南","unit":"无具体数值"},"is_fatal":false,"study_design":"评估24种微量元素在大西洋雨林的水中、沉积物和16种鱼类组织（肌肉和鳃）中的积累和分布，探索鱼类组织和非生物基质中的生物积累模式，评估金属和类金属对人类健康的影响。"},{"case_id":"case_2","case_type":"animal","metal_type":"Lead","metal_compound":"无特定化合物","species":"鱼类","exposure_route":["水和沉积物"],"exposure_dose":{"value":"高于国家和国际指南","unit":"无具体数值"},"is_fatal":false,"study_design":"评估24种微量元素在大西洋雨林的水中、沉积物和16种鱼类组织（肌肉和鳃）中的积累和分布，探索鱼类组织和非生物基质中的生物积累模式，评估金属和类金属对人类健康的影响。"},{"case_id":"case_3","case_type":"animal","metal_type":"Zinc","metal_compound":"无特定化合物","species":"鱼类","exposure_route":["水和沉积物"],"exposure_dose":{"value":"高于国家和国际指南","unit":"无具体数值"},"is_fatal":false,"study_design":"评估24种微量元素在大西洋雨林的水中、沉积物和16种鱼类组织（肌肉和鳃）中的积累和分布，探索鱼类组织和非生物基质中的生物积累模式，评估金属和类金属对人类健康的影响。"}]
041e9a86-4444-4870-b67d-1c016f6717b3	1	37501093	2023	[{"case_id":"case_001","case_type":"animal","metal_type":"砷","metal_compound":"sodium arsenite","species":"zebrafish","exposure_route":["exposure to sodium arsenite"],"exposure_dose":{"value":200,"unit":"mg/L"},"is_fatal":true,"study_design":"Gene expression analyses were performed to investigate the effects of sodium arsenite on signaling pathways, including apoptosis, in zebrafish larvae. Eggs were exposed from 5 hours postfertilization until the 72-hour postfertilization larval stage."}]
045dc099-442a-4b9a-b91b-28ddbaca1ea6	1	31468445	2019	[{"case_id":"case_1","case_type":"cell","metal_type":"砷","metal_compound":"arsenite","species":"primary cortical neurons","exposure_route":["treatment"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"This study was designed to explore the protective effect of taurine against arsenite-induced neurotoxicity and its related mechanism in primary cortical neurons. The cells were treated with arsenite with or without taurine."}]
04aa8bb4-84d5-446a-8c1f-d14a2adeccda	1	39675544	2025	[{"case_id":"case_1","case_type":"cell","metal_type":"砷","metal_compound":"sodium arsenite","species":"HaCaT cells","exposure_route":["exposure"],"exposure_dose":{"value":1,"unit":"μM"},"is_fatal":false,"study_design":"Exposure of human keratinocyte HaCaT cells to 1 μM sodium arsenite for 50 generations to create a cell model of arsenic carcinogenesis (HaCaT-T)."}]
04b7177e-48bb-4251-a21e-f1ad581241e1	0	31727497	2020	无案例
04b8c13d-8a66-464d-9b0c-d1579b9f6340	1	37657266	2023	[{"case_id":"case_001","case_type":"animal","metal_type":"铅","metal_compound":"lead acetate","species":"Wistar rats","exposure_route":["oral"],"exposure_dose":{"value":1.5,"unit":"mg/kg BW"},"is_fatal":false,"study_design":"Twenty-five female Wistar rats were divided into five groups and exposed to different combinations of lead acetate, zinc sulfate, and α-tocopherol for 21 days. The ovaries were then analyzed for histopathological changes and endogenous antioxidant levels."}]
04c8086e-4db1-4d1b-be35-be15507297f8	2	37054826	2023	[{"case_id":"case_0001","case_type":"animal","metal_type":"汞/Mercury/Hg","metal_compound":"未指定","species":"Wistar大鼠","exposure_route":["口服"],"exposure_dose":{"value":300,"unit":"mg/kg BW/day"},"is_fatal":false,"study_design":"90天亚慢性口服毒性研究，评估Nityananda Rasa对Wistar大鼠的安全性。"},{"case_id":"case_0002","case_type":"animal","metal_type":"砷/Arsenic/As","metal_compound":"未指定","species":"Wistar大鼠","exposure_route":["口服"],"exposure_dose":{"value":600,"unit":"mg/kg BW/day"},"is_fatal":false,"study_design":"90天亚慢性口服毒性研究，评估Nityananda Rasa对Wistar大鼠的安全性。"}]
04edb1a5-0109-4c8d-9d74-c0a17c0cdeaa	4	38218493	2024	[{"case_id":"case_1","case_type":"animal","metal_type":"砷","metal_compound":"arsenic oxide","species":"Bombus impatiens","exposure_route":["oral"],"exposure_dose":{"value":36.4,"unit":"mg/L"},"is_fatal":true,"study_design":"Quantify the lethal concentration exposure limit (LC50) for B. impatiens foragers and assess bioaccumulation of arsenic oxide."},{"case_id":"case_2","case_type":"animal","metal_type":"镉","metal_compound":"cadmium chloride","species":"Bombus impatiens","exposure_route":["oral"],"exposure_dose":{"value":10.3,"unit":"mg/L"},"is_fatal":true,"study_design":"Quantify the lethal concentration exposure limit (LC50) for B. impatiens foragers and assess bioaccumulation of cadmium chloride."},{"case_id":"case_3","case_type":"animal","metal_type":"铬","metal_compound":"chromium oxide","species":"Bombus impatiens","exposure_route":["oral"],"exposure_dose":{"value":189.6,"unit":"mg/L"},"is_fatal":true,"study_design":"Quantify the lethal concentration exposure limit (LC50) for B. impatiens foragers and assess bioaccumulation of chromium oxide."},{"case_id":"case_4","case_type":"animal","metal_type":"铅","metal_compound":"lead","species":"Bombus impatiens","exposure_route":["oral"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Assess bioaccumulation of lead in adult bumble bees fed field realistic concentrations of metals."}]
0505a2fe-534e-4a97-b05b-13e019208b05	0	37329607	2023	无案例
050a3bf5-666c-405e-8d7f-0cfc85ff47c0	2	29923023	2019	[{"case_id":"case_1","case_type":"animal","metal_type":"钡","metal_compound":"BaCl2","species":"大鼠","exposure_route":["口服"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"研究了钡和锶在不同年龄组（生长中和骨骼成熟的）健康大鼠骨骼中的吸收程度和模式。动物被口服给予锶或钡或两者的混合物，持续4周。使用同步辐射K边减法微CT和2D电子探针微分析（EPMA）对元素的分布进行3D成像。通过质谱测量血清和骨骼（胫骨）中元素的浓度，以研究吸收程度。未显示心脏毒性或肾脏毒性。两种元素主要沉积在活跃的骨骼转换区域，如生长板和松质骨。幼年大鼠骨骼中的钡和锶浓度是成年大鼠的2.3倍，而血清水平则分别低1.4倍和1.5倍。在所有治疗和年龄组中，尽管给予相等的摩尔浓度，锶比钡更受青睐。"},{"case_id":"case_2","case_type":"animal","metal_type":"锶","metal_compound":"未提供具体化合物","species":"大鼠","exposure_route":["口服"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"研究了钡和锶在不同年龄组（生长中和骨骼成熟的）健康大鼠骨骼中的吸收程度和模式。动物被口服给予锶或钡或两者的混合物，持续4周。使用同步辐射K边减法微CT和2D电子探针微分析（EPMA）对元素的分布进行3D成像。通过质谱测量血清和骨骼（胫骨）中元素的浓度，以研究吸收程度。未显示心脏毒性或肾脏毒性。两种元素主要沉积在活跃的骨骼转换区域，如生长板和松质骨。幼年大鼠骨骼中的钡和锶浓度是成年大鼠的2.3倍，而血清水平则分别低1.4倍和1.5倍。在所有治疗和年龄组中，尽管给予相等的摩尔浓度，锶比钡更受青睐。"}]
051487b4-b6c8-4e6c-869c-d4bdd91c94be	2	31346790	2019	[{"case_id":"case_1","case_type":"human","metal_type":"砷","metal_compound":"未指定","species":"人类","exposure_route":["饮用水"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"调查巴基斯坦人群中砷暴露与糖尿病风险因素的关联，并在动物模型中验证"},{"case_id":"case_2","case_type":"animal","metal_type":"砷","metal_compound":"未指定","species":"大鼠","exposure_route":["饮用水"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"暴露白化大鼠30天，测量第15天和第30天的血糖水平"}]
05207ffb-0c1c-4760-87a1-40f46ba1e4f8	1			[{"case_id":"case_0001","case_type":"cell","metal_type":"砷","metal_compound":"Arsenic compounds","species":"FaDu oral squamous carcinoma cells","exposure_route":["未明确"],"exposure_dose":{"value":null,"unit":"未提供"},"is_fatal":true,"study_design":"研究了砷化合物在FaDu口腔鳞状细胞癌细胞中通过激活MAPK和caspase途径诱导凋亡的作用"}]
